"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Leucophoenicite","Mn^2+^_7_(SiO_4_)_3_(OH)_2_","Mn^2+^_7_(SiO_4_)_3_(OH)_2_","Mn Si O H","","R060308 R150131","2833","USA","1899","Grandfathered|Approved","Humite","humite-reinhardbraunsite subgroup","Penfield S L, Warren C H (1899) Some new minerals from the zinc mines at Franklin, N.J., and note concerning the chemical composition of ganomalite, American Journal of Science 8, 339-353","monoclinic","2400","Mn^2+ Si O H","Lpo"
"Leucophosphite","KFe^3+^_2_(PO_4_)_2_(OH)·2H_2_O","KFe^3+^_2_(PO_4_)_2_(OH)·2H_2_O","K Fe P O H","","R060338 R080126","2834","Australia","1932","Grandfathered|Approved","Leucophosphite","leucophosphite","Simpson E S (1932) Contributions to the mineralogy of Western Australia, (7) Variscite (redondite) and leucophosphite (Sp. nov.), Ninghanboun Hills, S.W., Journal of the Royal Society of Western Australia 18, 69-74","monoclinic","3110","K Fe^3+ P O H","Lpp"
"Leucosphenite","Na_4_BaTi^4+^_2_B_2_Si_10_O_30_","Na_4_BaTi_2_B_2_Si_10_O_30_","Na Ba Ti B Si O","","R060201","2835","Denmark (Greenland)","1901","Grandfathered|Approved"," "," ","Flink G (1901) On the minerals from Narsarsuk on the Firth of Tunugdliarfik in Southern Greenland, Meddelelser om Grønland 24, 9-180","monoclinic","1300","Na Ba Ti^4+ B Si O","Lsp"
"Leucostaurite","Pb^2+^_2_B_5_O_9_Cl·0.5H_2_O","Pb_2_[B_5_O_9_]Cl·0.5H_2_O","Pb B O Cl H","IMA2007-047","","5648","Chile","2007","Approved","Hilgardite"," ","Brugger J, Meisser N, Ansermat S, Krivovichev S V, Kahlenberg V, Belton D, Ryan C G (2012) Leucostaurite, Pb_2_[B_5_O_9_]Cl·0.5H_2_O, from the Atacama Desert: The first Pb-dominant member of the hilgardite group, and micro-determination of boron minerals by PIGE. American Mineralogist 97, 1206-1212","orthorhombic","64","Pb^2+ B O Cl H","Lsr"
"Lévyclaudite","Pb^2+^_8_Cu^1+^_3_Sn^4+^_7_(Bi^3+^,Sb^3+^)_3_S^2-^_28_","Pb_8_Cu_3_Sn_7_(Bi,Sb)_3_S_28_","Pb Cu Sn Bi Sb S","IMA1989-034","","2837","Greece","1989","Approved","Cylindrite","cylindrite","Moëlo, Y, Makovicky E, Karup-Møller S, Cervelle B, Maurel C (1990) La lévyclaudite, Pb_8_Sn_7_Cu_3_(Bi,Sb)_3_S_28_, une nouvelle espèce à structure incommensurable, de la série de la cylindrite, European Journal of Mineralogy 2, 711-723","monoclinic","","Pb^2+ Cu^1+ Sn^4+ Bi^3+ Sb^3+ S^2-","Lvc"
"Liberite","Li_2_BeSiO_4_","Li_2_Be(SiO_4_)","Li Be Si O","","","2841","China","1964","Approved"," "," ","Chao C L (1964) Liberite (Li_2_BeSiO_4_), a new lithium-beryllium silicate mineral from the Nanling Ranges, South China, Acta Mineralogica Sinica 44, 334-342","monoclinic","160","Li Be Si O","Lbr"
"Liebauite","Ca_3_Cu^2+^_5_Si_9_O_26_","Ca_3_Cu_5_Si_9_O_26_","Ca Cu Si O","IMA1990-040","","2844","Germany","1990","Approved"," "," ","Zöller M H, Tillmanns E, Hentschel G (1992) Liebauite, Ca_3_Cu_5_Si_9_O_26_: A new silicate mineral with 14er single chain. Zeitschrift für Kristallographie 200, 115-126","monoclinic","354","Ca Cu^2+ Si O","Lie"
"Lillianite","Pb^2+^_3-2x_Ag^1+^_x_Bi^3+^_2+x_S^2-^_6_","Pb_3-2x_Ag_x_Bi_2+x_S_6_","Pb Ag Bi S","","R110141","2848","USA","1889","Grandfathered|Approved","Lillianite"," ","Keller H F (1890) Ueber kobellit von Ouray, Colorado, und über die chemische zusammensetzung dieser species, Zeitschrift für Krystallographie und Mineralogie 17, 67-72

Chemical formula revised:
Moëlo Y, Makovicky E, Mozgova N N, Jambor J L, Cook N, Pring A, Paar W, Nickel E H, Graeser S, Karup-Møller S, Balic-Zunic T, Mumme W G, Vurro F, Topa D, Bindi L, Bente K, Shimizu M (2008) Sulfosalt systematics: a review. Report of the sulfosalt sub-committee of the IMA Commission on Ore Mineralogy, European Journal of Mineralogy 20, 7-46","orthorhombic","2500","Pb^2+ Ag^1+ Bi^3+ S^2-","Lil"
"Lime","CaO","CaO","Ca O","","","2849","Italy","0","Grandfathered|Approved","Rocksalt","periclase","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","394","Ca O","Lm"
"Limousinite","BaCa[Be_4_P_4_O_16_]·6H_2_O","BaCa[Be_4_P_4_O_16_]·6H_2_O","Ba Ca Be P O H","IMA2019-011","","6901","France","2019","Approved"," "," ","Hatert F, Dal Bo F, Bruni Y, Meisser N, Vignola P, Risplendente A, Châtenet F X, Lebocey J (2020) Limousinite, BaCa[Be_4_P_4_O_16_]·6H_2_O, a new beryllophosphate mineral with a phillipsite-type framework. The Canadian Mineralogist 58, 815-827","monoclinic","","Ba Ca Be P O H","Lms"
"Lindqvistite","Pb^2+^_2_Mn^2+^Fe^3+^_16_O_27_","Pb_2_Mn^2+^Fe^3+^_16_O_27_","Pb Mn Fe O","IMA1991-038","","2853","Sweden","1991","Approved"," ","plumboferrite","Holstram D, Norrestam R (1993) Lindqvistite, Pb_2_<i>Me</i>Fe_16_O_27_, a novel hexagonal ferrite mineral from Jakobsberg, Filipstad, Sweden, American Mineralogist 78, 1304-1312","hexagonal","2058","Pb^2+ Mn^2+ Fe^3+ O","Lqv"
"Lindströmite","Cu^1+^_3_Pb^2+^_3_Bi^3+^_7_S^2-^_15_","Pb_3_Cu_3_Bi_7_S_15_","Pb Cu Bi S","IMA1975-005a","","2855","Sweden","1924","Approved","Meneghinite","aikinite","Johansson K (1924) Bidrag till Gladhammar-gruvornas mineralogi, Arkiv för Kemi, Mineralogi och Geologi 9, 1-22

Redefined in:
Mumme W G, Welin E, Wuensch B J (1976) Crystal chemistry and proposed nomenclature for sulfosalts intermediate in the system bismuthinite-aikinite (Bi_2_S_3_ - CuPbBiS_3_), American Mineralogist 61, 15-20","orthorhombic","2222.9","Cu^1+ Pb^2+ Bi^3+ S^2-","Lsm"
"Lingbaoite","AgTe_3_","AgTe_3_","Ag Te","IMA2018-138","","6897","China","2019","Pending publication|Approved"," "," ","Jian W., Mao J., Lehmann B., Li Y., Ye H., Cai J. and Li Z. (2019) Lingbaoite, IMA 2018-138. CNMNC Newsletter No. 50; Mineralogical Magazine, 83, doi: 10.1180/mgm.2019.46","hexagonal","","Ag Te","Lb"
"Lingunite","NaAlSi_3_O_8_","NaAlSi_3_O_8_","Na Al Si O","IMA2004-054","","5538","China (meteorite)","2000","Approved","Coronadite"," ","Gillet P, Chen M, Dubrovinsky L, El Goresy A (2000) Natural NaAlSi_3_O_8_-hollandite in the shocked Sixiangkou meteorite, Science 287, 1633-1636","tetragonal","","Na Al Si O","Lgn"
"Linzhiite","FeSi_2_","FeSi_2_","Fe Si","IMA2010-011","","5838","China","2010","Approved"," "," ","Li G, Bai W, Shi N, Fang Q, Xiong M, Yang J, Ma Z, Rong H (2012) Linzhiite, FeSi<sub>2</sub>, a redefined and revalidated new mineral species from Luobusha, Tibet, China, European Journal of Mineralogy 24, 1047-1052","tetragonal","214","Fe Si","Lzh"
"Liottite","Na_16_Ca_8_Si_18_Al_18_O_72_(S^6+^O_4_)_5_Cl_4_","Na_16_Ca_8_Si_18_Al_18_O_72_(SO_4_)_5_Cl_4_","Na Ca Si Al O S Cl","IMA1975-036","R120045","2858","Italy","1975","Approved","Cancrinite-sodalite","cancrinite-sodalite","Merlino S, Orlandi P (1977) Liottite, a new mineral in the cancrinite-davyne group, American Mineralogist 62, 321-326","hexagonal","","Na Ca Si Al O S^6+ Cl","Lio"
"Lipscombite","Fe^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_","Fe^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_","Fe P O H","","","2859","Brazil","1962","Grandfathered|Approved","Lipscombite"," ","Lindberg M L (1962) Manganoan lipscombite from the Sapucaia pegmatite mine, Minas Gerais, Brazil first occurrence of lipscombite in nature. The American Mineralogist 47, 353-359","tetragonal","2046","Fe^2+ Fe^3+ P O H","Lcb"
"Lipuite","KNa_8_Mn^3+^_5_Mg_0.5_(Si_12_O_30_(OH)_4_)(PO_4_)O_2_(OH)_2_·4H_2_O","KNa_8_Mn^3+^_5_Mg_0.5_[Si_12_O_30_(OH)_4_](PO_4_)O_2_(OH)_2_·4H_2_O","K Na Mn Mg Si O H P","IMA2014-085","R140946","6339","South Africa","2014","Approved","Not in a structural group"," ","Gu X, Yang H, Xie X, Van Nieuwenhuizen J J, Downs R T, Evans S H (2019) Lipuite, a new manganese phyllosilicate mineral from the N'Chwaning III mine, Kalahari Manganese Fields, South Africa. Mineralogical Magazine 83, 645-654","orthorhombic","2400","K Na Mn^3+ Mg Si O H P","Lp"
"Lithiophorite","(Al,Li)Mn^4+^O_2_(OH)_2_","(Al,Li)(Mn^4+^,Mn^3+^)O_2_(OH)_2_","Al Li Mn O H","","R070083","2868","Germany","1870","Grandfathered|Approved"," "," ","Frenzel A (1870) Lithiophorit, ein lithionhaltiges manganerz, Journal für Praktische Chemie 110, 203-206","hexagonal","2628","Al Li Mn^4+ O H","Lpr"
"Lithiophosphate","Li_3_PO_4_","Li_3_(PO_4_)","Li P O","","R100092","2869","Russia","1957","Grandfathered|Approved"," "," ","Matias V V, Bondareva A M (1957) Lithiophosphate - a new mineral, Doklady Akademii Nauk SSSR 112, 124-126","orthorhombic","2740","Li P O","Lip"
"Litochlebite","Ag^1+^_2_Pb^2+^Bi^3+^_4_Se^2-^_8_","Ag_2_PbBi_4_Se_8_","Ag Pb Bi Se","IMA2009-036","","5763","Czech Republic","2009","Approved","Watkinsonite"," ","Sejkora J, Makovicky E, Topa D, Putz H, Zagler G, Plášil J (2011) Litochlebite, Ag_2_PbBi_4_Se_8_, a new selenide mineral species from Zálesí, Czech Republic: Description and crystal structure, The Canadian Mineralogist 49, 639-650","monoclinic","1885","Ag^1+ Pb^2+ Bi^3+ Se^2-","Lto"
"Liveingite","Pb^2+^_20_As^3+^_24_S^2-^_56_","Pb_20_As_24_S_56_","Pb As S","","","2875","Switzerland","1901","Grandfathered|Approved","Sartorite"," ","Solly R H, Jackson H (1902) Liveingite, a new mineral from the Binnenthal, Proceedings of the Cambridge Philosophical Society 11, 239-240

Chemical formula changed from Pb_4_As_6_S_13_:
Engel P, Nowacki W (1970) Die Kristallstruktur von Rathit-II [As_25_S_56_|Pb^VII^_6,5_Pb^IX^_12_]. Zeitschrift für Kristallographie 131, 356-375","monoclinic","245","Pb^2+ As^3+ S^2-","Liv"
"Livingstonite","Hg^2+^Sb^3+^_4_S^2-^_6_(S_2_)^2-^","HgSb_4_S_6_(S)_2_","Hg Sb S","","R050427 R050453","2876","Mexico","1874","Grandfathered|Approved"," "," ","Barcena M (1874) On livingstonite, a new mineral, The American Journal of Science and Arts 108, 145-146","monoclinic","991","Hg^2+ Sb^3+ S^2- S","Lst"
"Löllingite","Fe^3+^(As_2_)^3-^","FeAs_2_","Fe As","","R060185 R060668 R070592","2879","Austria","1845","Grandfathered|Approved","Löllingite","Marcasite-Löllingite-Löllingite subgroup","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese II. Arsenikkies. Lölingit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","orthorhombic","4000","Fe^3+ As","Lö"
"Lombardoite","Ba_2_Mn^3+^(As^5+^O_4_)_2_(OH)","Ba_2_Mn^3+^(AsO_4_)_2_(OH)","Ba Mn As O H","IMA2016-058","","6585","Italy","2016","Pending publication|Approved","Brackebuschite"," ","Cámara, F., Bosi, F., Ciriotti, M.E., Bittarello, E., Hålenius, U. and Balestra, C. (2016) Lombardoite, IMA 2016-058. CNMNC Newsletter No. 33, October 2016, page 1141; Mineralogical Magazine, 80, 1135–1144","monoclinic","","Ba Mn^3+ As^5+ O H","Lmb"
"Lonsdaleite","C","C","C","IMA1966-044","","2883","USA","1966","Approved"," "," ","Frondel C, Marvin U B (1967) Lonsdaleite, a hexagonal polymorph of diamond, Nature 214, 587-589","hexagonal","4620","C","Lon"
"Lopatkaite","Pb^2+^_5_Sb^3+^_3_As^3+^S^2-^_11_","Pb_5_Sb_3_AsS_11_","Pb Sb As S","IMA2012-083","","6139","Canada","2012","Pending publication|Approved"," "," ","Topa, D., Makovicky, E., Putz, H. and Zagler, G. (2013) Lopatkaite, IMA 2012-083. CNMNC Newsletter No. 15, February 2013, page 11; Mineralogical Magazine, 77, 1-12.","monoclinic","","Pb^2+ Sb^3+ As^3+ S^2-","Lpk"
"Lópezite","K_2_Cr^6+^_2_O_7_","K_2_Cr_2_O_7_","K Cr O","IMA2007 s.p.","R070043","2885","Chile","1937","Approved|Renamed"," "," ","Bandy M C (1937) Lopezite, a new mineral, American Mineralogist 22, 929-930","triclinic","2058","K Cr^6+ O","Lpz"
"Lorándite","Tl^1+^As^3+^S^2-^_2_","TlAsS_2_","Tl As S","IMA2007 s.p.","R060961 R110055","2886","North Macedonia","1894","Approved|Renamed"," "," ","Krenner J (1894) A lorándit, új ásványfaj, Matematikai és Természettudományi Értesitö 12, 473-473","monoclinic","1778","Tl^1+ As^3+ S^2-","Lor"
"Loranskite-(Y)","(Y,Ce,Ca)(Zr^4+^,Ta^5+^)_2_O_6_","(Y,Ce,Ca)(Zr,Ta)_2_O_6_ (?)","Y Ce Ca Zr Ta O","IMA1987 s.p.","","5043","Russia","1899","Approved|Renamed"," ","columbite-euxenite-euxenite subgroup","Melnikow M (1899) Loranskit, ein neues mineral, Zeitschrift für Krystallographie und Mineralogie 31, 505-505

Name changed from loranskite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042","","2058","Y Ce Ca Zr^4+ Ta^5+ O","Lrs-Y"
"Loseyite","Mn^2+^_4_Zn^2+^_3_(CO_3_)_2_(OH)_10_","Mn^2+^_4_Zn_3_(CO_3_)_2_(OH)_10_","Mn Zn C O H","","","2888","USA","1929","Grandfathered|Approved"," "," ","Bauer L H, Berman H (1929) Loseyite - a new Franklin mineral, American Mineralogist 14, 150-153","monoclinic","1349","Mn^2+ Zn^2+ C O H","Los"
"Löweite","Na_12_Mg_7_(S^6+^O_4_)_13_·15H_2_O","Na_12_Mg_7_(SO_4_)_13_·15H_2_O","Na Mg S O H","","","2896","Austria","1847","Grandfathered|Approved"," "," ","Haidinger W (1847) Über den Löweit, eine neue Species aus der Ordnung der Salze, Abhandlungen der Königlichen Böhmischen Gesellschaft der Wissenschaften 4, 663-666","hexagonal","290","Na Mg S^6+ O H","Löw"
"Luanheite","Ag_3_Hg","Ag_3_Hg","Ag Hg","IMA1983-083","R060677","2897","China","1983","Approved"," "," ","Shao D, Zhou J, Zhang J, Bao D (1984) Luanheite - a new mineral, Acta Mineralogica Sinica 4, 101-104","hexagonal","1800","Ag Hg","Lua"
"Luberoite","Pt_5_Se_4_","Pt_5_Se_4_","Pt Se","IMA1990-047","","2898","Democratic Republic of the Congo","1990","Approved"," "," ","Jebwab J, Cervelle B, Gouet G, Hubaut X, Piret P (1992) The new platinum selenide luberoite Pt_5_Se_4_ from the Lubero region (Kivu Province, Zaire), European Journal of Mineralogy 4, 683-692","monoclinic","1983","Pt Se","Lub"
"Luboržákite","Mn^2+^_2_As^3+^Sb^3+^S^2-^_5_","Mn_2_AsSbS_5_","Mn As Sb S","IMA2019-125","","7008","Russia","2020","Approved","Pavonite"," ","Kasatkin A V, Makovicky E, Plášil J, Škoda R, Agakhanov A A, Stepanov S Y, Palamarchuk R S (2020) Luboržákite, Mn_2_AsSbS_5_, a new member of pavonite homologous series from Vorontsovskoe gold deposit, Northern Urals, Russia. Mineralogical Magazine 84, 738-745","monoclinic","","Mn^2+ As^3+ Sb^3+ S^2-","Lbž"
"Lucasite-(Ce)","Ce^3+^Ti^4+^_2_O_5_(OH)","CeTi_2_O_5_(OH)","Ce Ti O H","IMA1986-020","","2899","Australia","1986","Approved"," "," ","Nickel E H, Grey I E, Madsen I C (1987) Lucasite-(Ce), CeTi_2_(O,OH)_6_, a new mineral from Western Australia: its description and structure, American Mineralogist 72, 1006-1010","monoclinic","419","Ce^3+ Ti^4+ O H","Lca-Ce"
"Ludlamite","Fe^2+^_3_(PO_4_)_2_·4H_2_O","Fe^2+^_3_(PO_4_)_2_·4H_2_O","Fe P O H","","R040152 R060485 R090071","2902","United Kingdom","1885","Grandfathered|Approved"," "," ","Field F (1885) On ludlamite, a new Cornish mineral, Mineralogical Magazine 6, 23-31","monoclinic","1702","Fe^2+ P O H","Lud"
"Ludwigite","Mg_2_Fe^3+^O_2_(BO_3_)","Mg_2_Fe^3+^O_2_(BO_3_)","Mg Fe O B","","R060010 R060844","2904","Romania","1874","Grandfathered|Approved","Ludwigite","ludwigite","Tschermak G (1874) Ludwigit, ein neues mineral aus dem Banate, Mineralogische Mittheilungen 1874, 59-66","orthorhombic","2058","Mg Fe^3+ O B","Ldw"
"Lukkulaisvaaraite","Pd_14_Ag_2_Te_9_","Pd_14_Ag_2_Te_9_","Pd Ag Te","IMA2013-115","","6274","Russia","2013","Approved","Not in a structural group"," ","Vymazalová A, Grokhovskaya T L, Laufek F, Rassulov V A (2014) Lukkulaisvaaraite, Pd_14_Ag_2_Te_9_, a new mineral from Lukkulaisvaara intrusion, northern Russian Karelia, Russia. Mineralogical Magazine 78, 1743-1754","tetragonal","2443.9","Pd Ag Te","Lkk"
"Lulzacite","Sr_2_Fe^2+^_3_Al_4_(PO_4_)_4_(OH)_10_","Sr_2_Fe^2+^_3_Al_4_(PO_4_)_4_(OH)_10_","Sr Fe Al P O H","IMA1998-039","R110147","2909","France","1998","Approved"," "," ","Moëlo Y, Lasnier B, Palvadeau P, Léone P, Fontan F (2000) La lulzacite, Sr_2_Fe^2+^(Fe^2+^,Mg)_2_Al_4_(PO_4_)_4_(OH)_10_, un nouveau phosphate de strontium (Saint-Aubin-des-Châteaux, Loire-Atlantique, France). Comptes Rendus de l'Académie des Sciences de Paris, Sciences de la Terre et des planètes 330, 317-324","triclinic","","Sr Fe^2+ Al P O H","Lul"
"Lüneburgite","Mg_3_[B_2_(OH)_6_(PO_4_)_2_]·6H_2_O","Mg_3_[B_2_(OH)_6_(PO_4_)_2_]·6H_2_O","Mg B O H P","","","2910","Germany","1870","Grandfathered|Approved"," "," ","Nöllner C (1870) Ueber den lüneburgit, Sitzungsberichte der Königlich Bayerischen Akademie der Wissenschaften zu München 1, 291-293","triclinic","2518","Mg B O H P","Lbu"
"Lunijianlaite","Li_0.7_Al_6.2_(Si_7_Al)O_20_(OH,O)_10_","Li_0.7_Al_6.2_(Si_7_Al)O_20_(OH,O)_10_","Li Al Si O H","IMA1989-056","","2911","China","1989","Approved","Corrensite","smectite","Kong Y, Peng X, Tian D (1990) Lunijianlaite - a new regular interstratified mineral, Acta Mineralogica Sinica 10, 289-298","","103.3","Li Al Si O H","Lji"
"Lusernaite-(Y)","Y_4_Al(CO_3_)_2_(OH,F)_11_·6H_2_O","Y_4_Al(CO_3_)_2_(OH,F)_11_·6H_2_O","Y Al C O H F","IMA2011-108","","6052","Italy","2011","Approved","Not in a structural group"," ","Biagioni C, Bonaccorsi E, Cámara F, Cadoni M, Ciriotti M E, Bersani D, Kolitsch U (2013) Lusernaite-(Y), Y_4_Al(CO_3_)_2_(OH,F)_11_·6H_2_O, a new mineral species from Luserna Valley, Piedmont, Italy: Description and crystal structure, American Mineralogist 98, 1322-1329","orthorhombic","40","Y Al C O H F","Lus-Y"
"Luxembourgite","Ag^1+^Cu^1+^Pb^2+^Bi^3+^_4_Se^2-^_8_","AgCuPbBi_4_Se_8_","Ag Cu Pb Bi Se","IMA2018-154","","6880","Luxembourg","2019","Approved","Watkinsonite"," ","Philippo S, Hatert F, Bruni Y, Vignola P, Sejkora J (2020) Luxembourgite, AgCuPbBi_4_Se_8_, a new mineral species from Bivels, Grand Duchy of Luxembourg. European Journal of Mineralogy 32, 449-455","monoclinic","","Ag^1+ Cu^1+ Pb^2+ Bi^3+ Se^2-","Lux"
"Macdonaldite","BaCa_4_Si_16_O_36_(OH)_2_·10H_2_O","BaCa_4_Si_16_O_36_(OH)_2_·10H_2_O","Ba Ca Si O H","IMA1964-010","R060770","2916","USA","1964","Approved","Rhodesite"," ","Alfors J T, Stinson M C, Matthews R A, Pabst A (1965) Seven new barium minerals from eastern Fresno County, California, American Mineralogist 50, 314-340","orthorhombic","542","Ba Ca Si O H","Mcd"
"Macedonite","Pb^2+^Ti^4+^O_3_","PbTiO_3_","Pb Ti O","IMA1970-010","","2917","North Macedonia","1970","Approved","Perovskite"," ","Radusinović D, Markov C (1971) Macedonite - lead titanate: a new mineral, American Mineralogist 56, 387-394","tetragonal|orthorhombic","1898","Pb^2+ Ti^4+ O","Mce"
"Macfallite","Ca_2_Mn^3+^_3_(SiO_4_)(Si_2_O_7_)(OH)_3_","Ca_2_Mn^3+^_3_(SiO_4_)(Si_2_O_7_)(OH)_3_","Ca Mn Si O H","IMA1974-057","R060391","2918","USA","1974","Approved"," "," ","Moore P B, Ito J, Steele I M (1979) Macfallite and orientite: calcium manganese (III) silicates from upper Michigan, Mineralogical Magazine 43, 325-331","monoclinic","1349","Ca Mn^3+ Si O H","Mcf"
"Mackinawite","(Fe,Ni)_1-1.07_S","(Fe,Ni)_1+x_S (x = 0-0.07)","Fe Ni S","","R060388 R070302","2921","USA","1964","Approved"," "," ","Evans H T, Milton C, Chao E C T, Adler I, Mead C, Ingram B, Berner R A (1964) Valleriite and the new iron sulfide, mackinawite, U.S. Geological Survey Professional Paper 475-D, 64-69","tetragonal","4620","Fe Ni S","Mkw"
"Madocite","Pb^2+^_19_(Sb^3+^,As^3+^)_16_S^2-^_43_","Pb_19_(Sb,As)_16_S_43_","Pb Sb As S","IMA1966-015","","2924","Canada","1966","Approved","Madocite"," ","Jambor J L (1967) New lead sulfantimonides from Madoc, Ontario. Part 1, The Canadian Mineralogist 9, 7-24","orthorhombic","2500","Pb^2+ Sb^3+ As^3+ S^2-","Mdc"
"Magadiite","Na_2_Si_14_O_29_·11H_2_O","Na_2_Si_14_O_29_·11H_2_O","Na Si O H","IMA1967-017","R060994","2925","Kenya","1967","Approved"," "," ","Eugster H P (1967) Hydrous sodium silicates from Lake Magadi, Kenya: Precursors of bedded chert, Science 157, 1177-1180","monoclinic|unknown","124","Na Si O H","Mgd"
"Magbasite","KBaFe^3+^Mg_7_Si_8_O_22_(OH)_2_F_6_","KBaFe^3+^Mg_7_Si_8_O_22_(OH)_2_F_6_","K Ba Fe Mg Si O H F","IMA1968 s.p.","","2926","China","1965","Approved"," "," ","Semenov I E, Khomyakov A R, Bukova A V (1965) Magbasite - new mineral, Doklady Akademii Nauk SSSR 163, 718-719

Chemical formula revised from KBaMg_6_AlSi_6_O_20_F_2_:
Welch M D, Mitchell R H, Kampf A R, Chakhmouradian, Smith D, Carter M (2014) Crystal structure and topological affinities of magbasite, KBaFe^3+^Mg_7_Si_8_O_22_(OH)_2_F_6_: a trellis structure related to amphibole and carpholite. Mineralogical Magazine 78, 29-45","orthorhombic","2070","K Ba Fe^3+ Mg Si O H F","Mgb"
"Magnesiobeltrandoite-2<i>N</i>3<i>S</i>","(Mg_6_Al_2_)(Al_18_Fe^3+^_2_)O_38_(OH)_2_","(Mg_6_Al_2_)(Al_18_Fe^3+^_2_)O_38_(OH)_2_","Mg Al Fe O H","IMA2016-073","","6601","Italy","2016","Approved","Hogbömite"," ","Cámara F, Cossio R, Regis D, Cerantola V, Ciriotti M E, Compagnoni R (2018) Beltrandoite, a new root-name in the högbomite supergroup: the Mg end-member magnesiobeltrandoite-2<i>N</i>3<i>S</i>. European Journal of Mineralogy 30, 545-558","hexagonal","","Mg Al Fe^3+ O H","Mbt-2N3S"
"Magnesiochlorophoenicite","Mg_3_Zn^2+^_2_As^5+^O_4_(OH,O)_6_","Mg_3_Zn_2_(AsO_4_)(OH,O)_6_","Mg Zn As O H","","R140719","2962","USA","1935","Approved|Redefined","Chlorophoenicite"," ","Palache C (1935) The minerals of Franklin and Sterling Hill, Sussex Co., New Jersey, U.S. Geological Survey Professional Paper 180, 122-123

Chemical formula redefined:
Dunn P J (1981) Magnesium-chlorophoenicite redefined and new data on chlorophoenicite, The Canadian Mineralogist 19, 333-336

Name changed from magnesium-chlorophoenicite:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","monoclinic","1349","Mg Zn^2+ As^5+ O H","Mcpo"
